1,0,0.0,0.0
2,basegame,6.0,0.0
3,freegame,1.2,1555.6
4,basegame,2.2,0.0
5,basegame,1.0,0.0
6,basegame,0.8,0.0
7,basegame,0.2,0.0
8,basegame,16.0,0.0
9,0,0.0,0.0
10,basegame,3.6,0.0
11,basegame,0.4,0.0
12,basegame,12.0,0.0
13,0,0.0,0.0
14,basegame,17.2,0.0
15,0,0.0,0.0
16,basegame,0.0,0.0
17,0,0.0,0.0
18,0,0.0,0.0
19,basegame,0.0,0.0
20,basegame,0.0,0.0
21,basegame,0.0,0.0
22,0,0.0,0.0
23,basegame,0.0,0.0
24,0,0.0,0.0
25,basegame,0.0,0.0
26,basegame,7.0,0.0
27,basegame,8.8,0.0
28,basegame,0.0,0.0
29,0,0.0,0.0
30,0,0.0,0.0
31,basegame,0.0,0.0
32,0,0.0,0.0
33,basegame,0.0,0.0
34,basegame,0.0,0.0
35,basegame,0.8,0.0
36,basegame,0.0,0.0
37,0,0.0,0.0
38,basegame,0.0,0.0
39,freegame,0.0,1384.6
40,0,0.0,0.0
41,0,0.0,0.0
42,0,0.0,0.0
43,basegame,3.0,0.0
44,0,0.0,0.0
45,basegame,27.4,0.0
46,basegame,59.0,0.0
47,basegame,0.0,0.0
48,basegame,10.0,0.0
49,basegame,2.0,0.0
50,basegame,0.0,0.0
51,basegame,0.0,0.0
52,0,0.0,0.0
53,0,0.0,0.0
54,basegame,36.6,0.0
55,freegame,0.0,604.6
56,0,0.0,0.0
57,basegame,0.0,0.0
58,0,0.0,0.0
59,freegame,2.0,7682.2
60,basegame,0.0,0.0
61,basegame,0.0,0.0
62,0,0.0,0.0
63,0,0.0,0.0
64,basegame,0.0,0.0
65,0,0.0,0.0
66,basegame,7.0,0.0
67,0,0.0,0.0
68,basegame,3.6,0.0
69,basegame,0.0,0.0
70,basegame,18.4,0.0
71,0,0.0,0.0
72,freegame,2.0,2285.2
73,basegame,27.4,0.0
74,0,0.0,0.0
75,basegame,5.0,0.0
76,0,0.0,0.0
77,basegame,0.2,0.0
78,basegame,0.0,0.0
79,0,0.0,0.0
80,0,0.0,0.0
81,0,0.0,0.0
82,freegame,0.8,1140.2
83,basegame,0.0,0.0
84,freegame,0.0,10966.2
85,0,0.0,0.0
86,freegame,0.0,4438.8
87,freegame,20.0,2049.0
88,basegame,28.0,0.0
89,basegame,0.2,0.0
90,basegame,2.8,0.0
91,0,0.0,0.0
92,freegame,4.0,5088.4
93,basegame,0.8,0.0
94,0,0.0,0.0
95,0,0.0,0.0
96,basegame,0.0,0.0
97,basegame,0.0,0.0
98,0,0.0,0.0
99,basegame,4.0,0.0
100,basegame,0.0,0.0
101,basegame,3.0,0.0
102,basegame,0.0,0.0
103,basegame,1.0,0.0
104,basegame,0.4,0.0
105,basegame,15.6,0.0
106,freegame,0.0,6589.4
107,basegame,0.0,0.0
108,basegame,0.4,0.0
109,basegame,0.0,0.0
110,basegame,0.0,0.0
111,basegame,0.0,0.0
112,0,0.0,0.0
113,basegame,0.8,0.0
114,0,0.0,0.0
115,0,0.0,0.0
116,basegame,0.0,0.0
117,0,0.0,0.0
118,0,0.0,0.0
119,0,0.0,0.0
120,basegame,39.2,0.0
121,0,0.0,0.0
122,0,0.0,0.0
123,0,0.0,0.0
124,0,0.0,0.0
125,basegame,20.0,0.0
126,basegame,0.8,0.0
127,basegame,2.0,0.0
128,0,0.0,0.0
129,basegame,0.0,0.0
130,freegame,0.0,7688.8
131,basegame,0.0,0.0
132,basegame,0.0,0.0
133,basegame,0.2,0.0
134,freegame,0.0,2998.4
135,0,0.0,0.0
136,0,0.0,0.0
137,0,0.0,0.0
138,basegame,1.0,0.0
139,0,0.0,0.0
140,freegame,6.4,10237.4
141,freegame,0.0,7347.4
142,basegame,0.0,0.0
143,0,0.0,0.0
144,basegame,0.0,0.0
145,freegame,0.0,3917.2
146,basegame,0.0,0.0
147,freegame,3.2,6717.0
148,basegame,0.0,0.0
149,basegame,0.0,0.0
150,basegame,0.0,0.0
151,basegame,110.0,0.0
152,freegame,0.0,4311.8
153,0,0.0,0.0
154,0,0.0,0.0
155,basegame,0.0,0.0
156,basegame,0.0,0.0
157,basegame,0.0,0.0
158,0,0.0,0.0
159,basegame,0.0,0.0
160,0,0.0,0.0
161,basegame,11.8,0.0
162,0,0.0,0.0
163,freegame,0.0,2503.8
164,freegame,0.0,1993.8
165,basegame,0.4,0.0
166,basegame,0.0,0.0
167,basegame,0.0,0.0
168,0,0.0,0.0
169,0,0.0,0.0
170,0,0.0,0.0
171,basegame,0.0,0.0
172,basegame,21.0,0.0
173,0,0.0,0.0
174,basegame,0.8,0.0
175,basegame,19.0,0.0
176,basegame,0.0,0.0
177,0,0.0,0.0
178,0,0.0,0.0
179,0,0.0,0.0
180,basegame,0.0,0.0
181,basegame,7.0,0.0
182,0,0.0,0.0
183,0,0.0,0.0
184,basegame,0.0,0.0
185,0,0.0,0.0
186,0,0.0,0.0
187,basegame,0.0,0.0
188,0,0.0,0.0
189,0,0.0,0.0
190,0,0.0,0.0
191,0,0.0,0.0
192,0,0.0,0.0
193,0,0.0,0.0
194,0,0.0,0.0
195,basegame,13.4,0.0
196,basegame,97.0,0.0
197,0,0.0,0.0
198,0,0.0,0.0
199,0,0.0,0.0
200,0,0.0,0.0
201,0,0.0,0.0
202,0,0.0,0.0
203,0,0.0,0.0
204,0,0.0,0.0
205,0,0.0,0.0
206,basegame,2.0,0.0
207,0,0.0,0.0
208,freegame,0.0,1776.0
209,basegame,0.0,0.0
210,basegame,0.0,0.0
211,basegame,0.0,0.0
212,0,0.0,0.0
213,0,0.0,0.0
214,basegame,1.2,0.0
215,basegame,0.0,0.0
216,0,0.0,0.0
217,basegame,0.0,0.0
218,basegame,0.0,0.0
219,basegame,0.0,0.0
220,freegame,0.0,12500.0
221,basegame,0.0,0.0
222,basegame,0.0,0.0
223,0,0.0,0.0
224,basegame,0.0,0.0
225,freegame,0.0,2486.8
226,freegame,0.0,5433.8
227,basegame,0.0,0.0
228,freegame,1.0,4253.4
229,0,0.0,0.0
230,basegame,1.0,0.0
231,0,0.0,0.0
232,basegame,1.0,0.0
233,0,0.0,0.0
234,0,0.0,0.0
235,0,0.0,0.0
236,basegame,3.0,0.0
237,basegame,0.0,0.0
238,0,0.0,0.0
239,0,0.0,0.0
240,freegame,1.0,3694.2
241,0,0.0,0.0
242,0,0.0,0.0
243,basegame,0.0,0.0
244,0,0.0,0.0
245,basegame,0.0,0.0
246,0,0.0,0.0
247,0,0.0,0.0
248,basegame,0.0,0.0
249,basegame,2.4,0.0
250,0,0.0,0.0
251,freegame,1.2,4719.0
252,0,0.0,0.0
253,basegame,1.4,0.0
254,0,0.0,0.0
255,basegame,10.0,0.0
256,basegame,0.0,0.0
257,basegame,0.0,0.0
258,freegame,0.0,8266.8
259,0,0.0,0.0
260,basegame,1.2,0.0
261,basegame,0.0,0.0
262,freegame,7.0,2589.6
263,0,0.0,0.0
264,basegame,1.2,0.0
265,basegame,0.0,0.0
266,basegame,0.0,0.0
267,0,0.0,0.0
268,0,0.0,0.0
269,basegame,42.8,0.0
270,0,0.0,0.0
271,basegame,18.0,0.0
272,basegame,0.8,0.0
273,basegame,2.0,0.0
274,basegame,0.0,0.0
275,0,0.0,0.0
276,0,0.0,0.0
277,0,0.0,0.0
278,basegame,0.0,0.0
279,0,0.0,0.0
280,basegame,46.2,0.0
281,0,0.0,0.0
282,freegame,0.0,4886.6
283,freegame,40.0,6554.6
284,basegame,1.0,0.0
285,basegame,0.0,0.0
286,basegame,0.0,0.0
287,0,0.0,0.0
288,freegame,0.0,3844.6
289,basegame,0.0,0.0
290,basegame,5.0,0.0
291,basegame,6.0,0.0
292,0,0.0,0.0
293,basegame,0.0,0.0
294,0,0.0,0.0
295,0,0.0,0.0
296,basegame,0.0,0.0
297,freegame,0.0,2156.8
298,basegame,0.0,0.0
299,basegame,11.2,0.0
300,basegame,0.0,0.0
301,freegame,0.0,2611.2
302,0,0.0,0.0
303,0,0.0,0.0
304,basegame,77.8,0.0
305,0,0.0,0.0
306,0,0.0,0.0
307,freegame,0.0,1247.6
308,basegame,0.0,0.0
309,freegame,0.0,1501.2
310,0,0.0,0.0
311,0,0.0,0.0
312,basegame,0.0,0.0
313,basegame,0.0,0.0
314,0,0.0,0.0
315,basegame,7.2,0.0
316,0,0.0,0.0
317,basegame,0.0,0.0
318,basegame,0.0,0.0
319,0,0.0,0.0
320,basegame,0.0,0.0
321,0,0.0,0.0
