1,1,98700
2,1,133620
3,1,155680
4,1,402460
5,1,130340
6,1,671620
7,1,626600
8,1,618620
9,1,236160
10,1,414200
11,1,374500
12,1,877220
13,1,271960
14,1,479900
15,1,74760
16,1,515100
17,1,1096400
18,1,188000
19,1,241140
20,1,388760
21,1,287480
22,1,595640
23,1,333380
24,1,1004640
25,1,979640
26,1,135460
27,1,185560
28,1,462540
29,1,338700
30,1,413320
31,1,638260
32,1,573280
33,1,692720
34,1,209820
35,1,329660
36,1,329800
37,1,142840
38,1,145960
39,1,138460
40,1,329540
41,1,879980
42,1,786520
43,1,578380
44,1,174120
45,1,429620
46,1,820280
47,1,648260
48,1,911200
49,1,568680
50,1,381880
51,1,227180
52,1,315160
53,1,539620
54,1,219920
55,1,60460
56,1,99560
57,1,451620
58,1,196640
59,1,768420
60,1,382020
61,1,402300
62,1,193560
63,1,180360
64,1,163300
65,1,527300
66,1,412940
67,1,179940
68,1,164500
69,1,642100
70,1,971920
71,1,718440
72,1,228720
73,1,772340
74,1,174420
75,1,951260
76,1,150360
77,1,97980
78,1,247700
79,1,792380
80,1,683740
81,1,217660
82,1,114100
83,1,55340
84,1,1096620
85,1,1114840
86,1,443880
87,1,206900
88,1,715020
89,1,943320
90,1,855620
91,1,103600
92,1,509240
93,1,641820
94,1,424840
95,1,687140
96,1,398440
97,1,575700
98,1,602720
99,1,293220
100,1,225100
101,1,460960
102,1,797420
103,1,145640
104,1,791700
105,1,232800
106,1,658940
107,1,74500
108,1,313860
109,1,498800
110,1,367060
111,1,209380
112,1,147340
113,1,81940
114,1,354660
115,1,317920
116,1,234880
117,1,436740
118,1,876660
119,1,463360
120,1,207080
121,1,256020
122,1,513360
123,1,372600
124,1,164840
125,1,801140
126,1,115160
127,1,184480
128,1,125600
129,1,210420
130,1,768880
131,1,648780
132,1,1037060
133,1,384600
134,1,299840
135,1,372300
136,1,683980
137,1,789640
138,1,484400
139,1,271620
140,1,1024380
141,1,734740
142,1,318280
143,1,501640
144,1,353140
145,1,202440
146,1,379640
147,1,672020
148,1,637360
149,1,951940
150,1,228580
151,1,729900
152,1,212360
153,1,728820
154,1,351660
155,1,66900
156,1,298380
157,1,836580
158,1,237980
159,1,198080
160,1,371280
161,1,238500
162,1,440940
163,1,250380
164,1,199380
165,1,833320
166,1,262980
167,1,699400
168,1,378460
169,1,361140
170,1,271760
171,1,479460
172,1,278380
173,1,573920
174,1,637480
175,1,1130960
176,1,153560
177,1,117840
178,1,1043620
179,1,321860
180,1,550980
181,1,849500
182,1,359160
183,1,860120
184,1,71000
185,1,243380
186,1,252160
187,1,675840
188,1,874880
189,1,1013880
190,1,238700
191,1,717920
192,1,178420
193,1,508540
194,1,231600
195,1,371340
196,1,964740
197,1,525960
198,1,158960
199,1,290340
200,1,223220
201,1,841700
202,1,231180
203,1,157220
204,1,723520
205,1,342440
206,1,544240
207,1,740620
208,1,177600
209,1,253100
210,1,988340
211,1,739220
212,1,9820
213,1,505160
214,1,149080
215,1,150780
216,1,1250000
217,1,798040
218,1,1250000
219,1,243140
220,1,1250000
221,1,219420
222,1,731120
223,1,58480
224,1,189080
225,1,248680
226,1,543380
227,1,1124880
228,1,159080
229,1,360240
230,1,253580
231,1,969620
232,1,281200
233,1,252820
234,1,670020
235,1,580840
236,1,97440
237,1,97680
238,1,246640
239,1,593840
240,1,234280
241,1,608860
242,1,736700
243,1,541980
244,1,1205280
245,1,929400
246,1,119160
247,1,854580
248,1,207260
249,1,633240
250,1,182640
251,1,472020
252,1,244720
253,1,201460
254,1,512280
255,1,991940
256,1,613520
257,1,952000
258,1,826680
259,1,515520
260,1,293400
261,1,184300
262,1,259660
263,1,640300
264,1,650660
265,1,300440
266,1,706160
267,1,178440
268,1,691140
269,1,188420
270,1,386160
271,1,132620
272,1,189320
273,1,300880
274,1,265000
275,1,167500
276,1,407780
277,1,154940
278,1,343560
279,1,223460
280,1,322420
281,1,387980
282,1,488660
283,1,659460
284,1,977260
285,1,218800
286,1,830560
287,1,162840
288,1,811920
289,1,164980
290,1,479260
291,1,728700
292,1,772880
293,1,117300
294,1,249480
295,1,712720
296,1,615920
297,1,215680
298,1,520220
299,1,66900
300,1,273540
301,1,261120
302,1,312620
303,1,706400
304,1,877740
305,1,139580
306,1,309060
307,1,124760
308,1,702240
309,1,150120
310,1,920080
311,1,183540
312,1,123020
313,1,748960
314,1,512840
